,nuts,original_code,original_name,eurocrops,source,4o,hermes
239,be3,85,Autres couverts semés,Autres couverts semés,original_name,Autres couverts semés que ceux déjà listés,
240,be3,85,Autres couverts semés que ceux déjà listés,Autres couverts semés,manual,Autres couverts semés que ceux déjà listés,
241,be3,8512,Chou de Bruxelles (transformation industrielle),Chou de Bruxelles (transformation industrielle),original_name,,
242,be3,8512,Chou de Bruxelles pour l’industrie,Chou de Bruxelles (transformation industrielle),manual,,
243,be3,8514,Oignons (non-hâtifs) (transformation industrielle),Oignons (non-hâtifs) (transformation industrielle),original_name,,
244,be3,8514,Oignons (non-hâtifs) pour l’industrie,Oignons (non-hâtifs) (transformation industrielle),manual,,
245,be3,8517,Rhubarbe (transformation industrielle),Rhubarbe (transformation industrielle),original_name,Rhubarbe (transformation industrielle),
246,be3,8517,Rhubarbe pour l’industrie,Rhubarbe (transformation industrielle),gpt-4o,Rhubarbe (transformation industrielle),
247,be3,8517,Rhubarbe- industrie,Rhubarbe (transformation industrielle),gpt-4o,Rhubarbe (transformation industrielle),
248,be3,8519,Epinards (transformation industrielle),Epinards (transformation industrielle),original_name,,
249,be3,8519,Epinards pour l’industrie,Epinards (transformation industrielle),manual,,
250,be3,8523,Chou-fleur (transformation industrielle),Chou-fleur (transformation industrielle),original_name,,
251,be3,8523,Chou-fleur pour l’industrie,Chou-fleur (transformation industrielle),manual,,
252,be3,8524,Chou frisé (transformation industrielle),Chou frisé (transformation industrielle),original_name,,
253,be3,8524,Chou frisé pour l’industrie,Chou frisé (transformation industrielle),manual,,
254,be3,8535,Carotte (non hâtive) pour l’industrie,Carotte (non hâtive)(consommation) (transformation industrielle),manual,,
255,be3,8535,Carotte (non hâtive)(consommation) (transformation industrielle),Carotte (non hâtive)(consommation) (transformation industrielle),original_name,,
256,be3,8538,Poireau (transformation industrielle),Poireau (transformation industrielle),original_name,,
257,be3,8538,Poireau pour l’industrie,Poireau (transformation industrielle),manual,,
258,be3,8541,Courgettes (transformation industrielle),Courgettes (transformation industrielle),original_name,,
259,be3,8541,Courgettes pour l’industrie,Courgettes (transformation industrielle),manual,,
260,be3,8543,Céleri-rave (transformation industrielle),Céleri-rave (transformation industrielle),original_name,,
261,be3,8543,Céleri-rave pour l’industrie,Céleri-rave (transformation industrielle),manual,,
262,be3,8548,Céleri vert,Céleri vert (transformation industrielle),gpt-4o,Céleri vert (transformation industrielle),
263,be3,8548,Céleri vert (transformation industrielle),Céleri vert (transformation industrielle),original_name,Céleri vert (transformation industrielle),
264,be3,8548,Céleri vert pour l’industrie,Céleri vert (transformation industrielle),gpt-4o,Céleri vert (transformation industrielle),
265,be3,8561,Endives de Bruxelles (pour la racine) (transformation industrielle),Endives de Bruxelles (pour la racine) (transformation industrielle),original_name,,
266,be3,8561,Endives de Bruxelles (pour la racine) pour l’industrie,Endives de Bruxelles (pour la racine) (transformation industrielle),manual,,
267,be3,8563,Oignons (hâtifs) (transformation industrielle),Oignons (hâtifs) (transformation industrielle),original_name,,
268,be3,8563,Oignons (hâtifs) pour l’industrie,Oignons (hâtifs) (transformation industrielle),manual,,
269,be3,8564,Carotte (hâtive) pour l’industrie,Carotte (hâtive)(consommation) (transformation industrielle),manual,,
270,be3,8564,Carotte (hâtive)(consommation) (transformation industrielle),Carotte (hâtive)(consommation) (transformation industrielle),original_name,,
271,be3,859,Persil (transformation industrielle),Persil (transformation industrielle),original_name,,
272,be3,859,Persil pour l’industrie,Persil (transformation industrielle),manual,,
273,be3,860,Cerfeuil (transformation industrielle),Cerfeuil (transformation industrielle),original_name,,
274,be3,860,Cerfeuil pour l’industrie,Cerfeuil (transformation industrielle),manual,,
275,be3,895,Boisement de terre agricole (art 31 du R.(CE) 1257/1999) ? dérogation,Boisement de terre agricole (art 31 du R.(CE) 1257/1999) – dérogation,manual,,
276,be3,895,Boisement de terre agricole (art 31 du R.(CE) 1257/1999) – dérogation,Boisement de terre agricole (art 31 du R.(CE) 1257/1999) – dérogation,original_name,,
277,be3,904,Pomme de terre (arrachage avant le 1er août),Pomme de terre (arrachage avant le 1er août),original_name,Pomme de terre (arrachage avant le 1er août),
278,be3,904,Pomme de terre hâtives,Pomme de terre (arrachage avant le 1er août),gpt-4o,Pomme de terre (arrachage avant le 1er août),
279,be3,922,Chanvre textile,Chanvre textile,original_name,Chanvre textile (culture soumise à autorisation préalable au semis),
280,be3,922,Chanvre textile (culture soumise à autorisation préalable au semis),Chanvre textile,manual,Chanvre textile (culture soumise à autorisation préalable au semis),
281,be3,9410,Haricots,Haricots de conserverie,gpt-4o,Haricots de conserverie,
282,be3,9410,Haricots de conserverie,Haricots de conserverie,original_name,Haricots de conserverie,
283,be3,9456,Courges butternut,Courges butternut (consommation au frais),manual,Courges butternut pour consommation en produit frais,
284,be3,9456,Courges butternut (consommation au frais),Courges butternut (consommation au frais),original_name,Courges butternut pour consommation en produit frais,
285,be3,9456,Courges butternut pour consommation en produit frais,Courges butternut (consommation au frais),manual,Courges butternut pour consommation en produit frais,
286,be3,951,Autres légumes,Autres légumes,original_name,Autres légumes de plein air,
287,be3,951,Autres légumes de plein air,Autres légumes,manual,Autres légumes de plein air,
288,be3,9511,Asperges,Asperges (consommation au frais),manual,Asperges pour consommation en produit frais,
289,be3,9511,Asperges (consommation au frais),Asperges (consommation au frais),original_name,Asperges pour consommation en produit frais,
290,be3,9511,Asperges fraïches,Asperges (consommation au frais),manual,Asperges pour consommation en produit frais,
291,be3,9511,Asperges pour consommation en produit frais,Asperges (consommation au frais),manual,Asperges pour consommation en produit frais,
292,be3,9511,FR-Asperges - vers,Asperges (consommation au frais),manual,Asperges pour consommation en produit frais,
293,be3,9512,Chou de Bruxelles,Chou de Bruxelles (consommation au frais),manual,Chou de Bruxelles pour consommation en produit frais,
294,be3,9512,Chou de Bruxelles (consommation au frais),Chou de Bruxelles (consommation au frais),original_name,Chou de Bruxelles pour consommation en produit frais,
295,be3,9512,Chou de Bruxelles pour consommation en produit frais,Chou de Bruxelles (consommation au frais),manual,Chou de Bruxelles pour consommation en produit frais,
296,be3,9513,Echalotes,Echalotes (consommation au frais),manual,Echalotes pour consommation en produit frais,
297,be3,9513,Echalotes (consommation au frais),Echalotes (consommation au frais),original_name,Echalotes pour consommation en produit frais,
298,be3,9513,Echalotes pour consommation en produit frais,Echalotes (consommation au frais),manual,Echalotes pour consommation en produit frais,
299,be3,9514,Oignons (non-hâtifs),Oignons (non-hâtifs) (consommation au frais),manual,Oignons (non-hâtifs) pour consommation en produit frais,
300,be3,9514,Oignons (non-hâtifs) (consommation au frais),Oignons (non-hâtifs) (consommation au frais),original_name,Oignons (non-hâtifs) pour consommation en produit frais,
301,be3,9514,Oignons (non-hâtifs) pour consommation en produit frais,Oignons (non-hâtifs) (consommation au frais),manual,Oignons (non-hâtifs) pour consommation en produit frais,
302,be3,9517,FR-Rabarber - vers,Rhubarbe (consommation au frais),manual,Rhubarbe pour consommation en produit frais,
303,be3,9517,Rhubarbe,Rhubarbe (consommation au frais),manual,Rhubarbe pour consommation en produit frais,
304,be3,9517,Rhubarbe (consommation au frais),Rhubarbe (consommation au frais),original_name,Rhubarbe pour consommation en produit frais,
305,be3,9517,Rhubarbe fraîche,Rhubarbe (consommation au frais),manual,Rhubarbe pour consommation en produit frais,
306,be3,9517,Rhubarbe pour consommation en produit frais,Rhubarbe (consommation au frais),manual,Rhubarbe pour consommation en produit frais,
307,be3,9518,Laitues pommées,Laitues pommées (consommation au frais),manual,Laitues pommées pour consommation en produit frais,
308,be3,9518,Laitues pommées (consommation au frais),Laitues pommées (consommation au frais),original_name,Laitues pommées pour consommation en produit frais,
309,be3,9518,Laitues pommées pour consommation en produit frais,Laitues pommées (consommation au frais),manual,Laitues pommées pour consommation en produit frais,
310,be3,9519,Epinards,Epinards (consommation au frais),manual,Epinards pour consommation en produit frais,
311,be3,9519,Epinards (consommation au frais),Epinards (consommation au frais),original_name,Epinards pour consommation en produit frais,
312,be3,9519,Epinards pour consommation en produit frais,Epinards (consommation au frais),manual,Epinards pour consommation en produit frais,
313,be3,9523,Chou-fleur,Chou-fleur (consommation au choix),gpt-4o,Chou-fleur (consommation au choix),
314,be3,9523,Chou-fleur (consommation au choix),Chou-fleur (consommation au choix),original_name,Chou-fleur (consommation au choix),
315,be3,9524,Chou frisé,Chou frisé (consommation au choix),gpt-4o,Chou frisé (consommation au choix),
316,be3,9524,Chou frisé (consommation au choix),Chou frisé (consommation au choix),original_name,Chou frisé (consommation au choix),
317,be3,9525,Brocoli,Brocoli (consommation au frais),manual,Brocoli pour consommation en produit frais,
318,be3,9525,Brocoli (consommation au frais),Brocoli (consommation au frais),original_name,Brocoli pour consommation en produit frais,
319,be3,9525,Brocoli pour consommation en produit frais,Brocoli (consommation au frais),manual,Brocoli pour consommation en produit frais,
320,be3,9527,Choux rouge,Choux rouge (consommation au frais),manual,Choux rouge pour consommation en produit frais,
321,be3,9527,Choux rouge (consommation au frais),Choux rouge (consommation au frais),original_name,Choux rouge pour consommation en produit frais,
322,be3,9527,Choux rouge pour consommation en produit frais,Choux rouge (consommation au frais),manual,Choux rouge pour consommation en produit frais,
323,be3,9529,Choux-rave,Choux-rave (consommation au frais),gpt-4o,Choux-rave (consommation au frais),
324,be3,9529,Choux-rave (consommation au frais),Choux-rave (consommation au frais),original_name,Choux-rave (consommation au frais),
325,be3,9534,Fenouil (de Florence),Fenouil (de Florence)(consommation au frais),gpt-4o,Fenouil (de Florence)(consommation au frais),
326,be3,9534,Fenouil (de Florence)(consommation au frais),Fenouil (de Florence)(consommation au frais),original_name,Fenouil (de Florence)(consommation au frais),
327,be3,9535,Carotte (non hâtive),Carotte (non hâtive)(consommation) (consommation au frais),manual,Carotte (non hâtive) pour consommation en produit frais,
328,be3,9535,Carotte (non hâtive) pour consommation en produit frais,Carotte (non hâtive)(consommation) (consommation au frais),manual,Carotte (non hâtive) pour consommation en produit frais,
329,be3,9535,Carotte (non hâtive)(consommation) (consommation au frais),Carotte (non hâtive)(consommation) (consommation au frais),original_name,Carotte (non hâtive) pour consommation en produit frais,
330,be3,9538,Poireau,Poireau (consommation au frais),manual,Poireau pour consommation en produit frais,
331,be3,9538,Poireau (consommation au frais),Poireau (consommation au frais),original_name,Poireau pour consommation en produit frais,
332,be3,9538,Poireau pour consommation en produit frais,Poireau (consommation au frais),manual,Poireau pour consommation en produit frais,
333,be3,954,Autres plantes ornementales,Autres plantes ornementales,original_name,Autres plantes ornementales de plein air,
334,be3,954,Autres plantes ornementales de plein air,Autres plantes ornementales,manual,Autres plantes ornementales de plein air,
335,be3,9540,Chou blanc,Chou blanc (consommation au frais),manual,Chou blanc pour consommation en produit frais,
336,be3,9540,Chou blanc (consommation au frais),Chou blanc (consommation au frais),original_name,Chou blanc pour consommation en produit frais,
337,be3,9540,Chou blanc pour consommation en produit frais,Chou blanc (consommation au frais),manual,Chou blanc pour consommation en produit frais,
338,be3,9541,Courgettes,Courgettes (consommation au frais),manual,Courgettes pour consommation en produit frais,
339,be3,9541,Courgettes (consommation au frais),Courgettes (consommation au frais),original_name,Courgettes pour consommation en produit frais,
340,be3,9541,Courgettes pour consommation en produit frais,Courgettes (consommation au frais),manual,Courgettes pour consommation en produit frais,
341,be3,9543,Céleri-rave,Céleri-rave (consommation au frais),manual,Céleri-rave pour consommation en produit frais,
342,be3,9543,Céleri-rave (consommation au frais),Céleri-rave (consommation au frais),original_name,Céleri-rave pour consommation en produit frais,
343,be3,9543,Céleri-rave pour consommation en produit frais,Céleri-rave (consommation au frais),manual,Céleri-rave pour consommation en produit frais,
344,be3,9546,Chou de Milan,Chou de Milan (consommation au frais),gpt-4o,Chou de Milan (consommation au frais),
345,be3,9546,Chou de Milan (consommation au frais),Chou de Milan (consommation au frais),original_name,Chou de Milan (consommation au frais),
346,be3,9551,Céleri-branche,Céleri-branche (consommation au frais),manual,Céleri-branche pour consommation en produit frais,
347,be3,9551,Céleri-branche (consommation au frais),Céleri-branche (consommation au frais),original_name,Céleri-branche pour consommation en produit frais,
348,be3,9551,Céleri-branche pour consommation en produit frais,Céleri-branche (consommation au frais),manual,Céleri-branche pour consommation en produit frais,
349,be3,9552,Tomates,Tomates (consommation au frais),manual,Tomates pour consommation en produit frais,
350,be3,9552,Tomates (consommation au frais),Tomates (consommation au frais),original_name,Tomates pour consommation en produit frais,
351,be3,9552,Tomates pour consommation en produit frais,Tomates (consommation au frais),manual,Tomates pour consommation en produit frais,
352,be3,9563,Oignons (hâtifs),Oignons (hâtifs) (consommation au frais),manual,Oignons (hâtifs) pour consommation en produit frais,
353,be3,9563,Oignons (hâtifs) (consommation au frais),Oignons (hâtifs) (consommation au frais),original_name,Oignons (hâtifs) pour consommation en produit frais,
354,be3,9563,Oignons (hâtifs) pour consommation en produit frais,Oignons (hâtifs) (consommation au frais),manual,Oignons (hâtifs) pour consommation en produit frais,
355,be3,9564,Carotte (hâtive),Carotte (hâtive)(consommation) (consommation au frais),manual,Carotte (hâtive) pour consommation en produit frais,
356,be3,9564,Carotte (hâtive) pour consommation en produit frais,Carotte (hâtive)(consommation) (consommation au frais),manual,Carotte (hâtive) pour consommation en produit frais,
357,be3,9564,Carotte (hâtive)(consommation) (consommation au frais),Carotte (hâtive)(consommation) (consommation au frais),original_name,Carotte (hâtive) pour consommation en produit frais,
358,be3,9584,Plantes ornementales d'hiver,Plantes ornementales rustiques,gpt-4o,Plantes ornementales rustiques,
359,be3,9584,Plantes ornementales rustiques,Plantes ornementales rustiques,original_name,Plantes ornementales rustiques,
360,be3,959,Persil,Persil,original_name,Persil pour consommation en produit frais,
361,be3,959,Persil (consommation au frais),Persil,manual,Persil pour consommation en produit frais,
362,be3,959,Persil pour consommation en produit frais,Persil,manual,Persil pour consommation en produit frais,
363,be3,960,Cerfeuil (consommation au frais),Cerfeuil (consommation au frais),original_name,Cerfeuil pour consommation en produit frais,
364,be3,960,Cerfeuil pour consommation en produit frais,Cerfeuil (consommation au frais),manual,Cerfeuil pour consommation en produit frais,
365,be3,962,Sapins de Noël,Sapins de Noël,original_name,Sapins de Noël/ Résineux,
366,be3,962,Sapins de Noël/ Résineux,Sapins de Noël,manual,Sapins de Noël/ Résineux,
367,be3,9710,Cultures fruitières pluriannuelles (pommes) - basses tiges,Cultures fruitières pluriannuelles (pommes) - basses tiges,original_name,Cultures fruitières pluriannuelles (pommes) - basses tiges,
368,be3,9710,cultures fruitières pluriannuelles (pommes) - basses tiges,Cultures fruitières pluriannuelles (pommes) - basses tiges,gpt-4o,Cultures fruitières pluriannuelles (pommes) - basses tiges,
369,be3,9711,Cultures fruitières pluriannuelles (poires) - basses tiges,Cultures fruitières pluriannuelles (poires) - basses tiges,original_name,Cultures fruitières pluriannuelles (poires) - basses tiges,
370,be3,9711,cultures fruitières pluriannuelles (poires) - basses tiges,Cultures fruitières pluriannuelles (poires) - basses tiges,gpt-4o,Cultures fruitières pluriannuelles (poires) - basses tiges,
371,be3,9713,Cultures fruitières pluriannuelles (prunes) - basses tiges,Cultures fruitières pluriannuelles (prunes) - basses tiges,original_name,Cultures fruitières pluriannuelles (prunes) - basses tiges,
372,be3,9713,cultures fruitières pluriannuelles (prunes) - basses tiges,Cultures fruitières pluriannuelles (prunes) - basses tiges,gpt-4o,Cultures fruitières pluriannuelles (prunes) - basses tiges,
373,be3,9725,Cultures fruitières pluriannuelles (cerises) - basses tiges,Cultures fruitières pluriannuelles (cerises) - basses tiges,original_name,Cultures fruitières pluriannuelles (cerises) - basses tiges,
374,be3,9725,cultures fruitières pluriannuelles (cerises) - basses tiges,Cultures fruitières pluriannuelles (cerises) - basses tiges,gpt-4o,Cultures fruitières pluriannuelles (cerises) - basses tiges,
375,be3,9726,Cultures fruitières pluriannuelles (cerises) -hautes tiges,Cultures fruitières pluriannuelles (cerises) -hautes tiges,original_name,Cultures fruitières pluriannuelles (cerises) -hautes tiges,
376,be3,9726,cultures fruitières pluriannuelles (cerises) -hautes tiges,Cultures fruitières pluriannuelles (cerises) -hautes tiges,gpt-4o,Cultures fruitières pluriannuelles (cerises) -hautes tiges,
377,be3,9730,Cultures fruitières pluriannuelles (pommes) -hautes tiges,Cultures fruitières pluriannuelles (pommes) -hautes tiges,original_name,cultures fruitières pluriannuelles (pommes) -hautes tiges,
